N1,N2,N3,N4,N5,N6,N7
25.70693517,1.661717534,5.272375345,7.633719593,1.733669728,7.618374377,3.152744472
26.77589989,1.498529315,4.919272363,7.540733367,1.32439363,7.195936143,3.497371376
23.31526268,1.937781453,4.871281385,8.290604502,1.756080955,8.669412881,3.427051306
24.02607346,1.845242858,4.994422495,8.36770907,1.390533745,7.135336101,3.569584191
25.64290202,1.486437321,5.907220244,7.505311072,1.212397575,6.187767535,3.435007632
21.84524989,1.395669222,4.629970193,6.378047913,1.075285584,6.155337393,3.42851162
18.89904094,1.757161021,5.5584535,6.612290442,1.147848263,5.147882551,2.703158855
17.30433893,2.212324142,4.028732926,5.750201643,0.745746009,4.110993445,3.347909749
18.73606682,1.452782869,3.715173528,5.450028181,1.03641516,4.143417627,2.387427539
17.63271749,1.173199296,4.573951364,5.006695539,1.061774969,4.094889015,3.114842772
16.59962547,1.551108241,4.271265864,5.193196982,1.294943482,3.418890387,2.639961839
16.60463899,1.83823204,4.754982144,5.844948441,0.831821442,3.211908042,2.219336778
17.27023292,2.004435539,3.869003356,4.979386926,0.54838147,3.947514296,2.44848609
12.62516701,1.898910999,4.131130278,4.758495092,0.697391577,3.386962041,2.116436064
12.21495032,1.361533999,3.68276976,4.250933975,1.014950842,3.787218779,2.159900069
10.53624487,1.429879904,2.964248657,3.413603455,0.574547321,4.148805141,2.381643951
9.053075969,1.765437484,3.006314412,3.024275787,0.628601514,3.394167498,1.643368751
8.200208127,1.327386498,3.511095867,1.953827403,0.646071509,3.158187121,2.388992608
8.947236449,0.785440922,4.289812446,2.116892673,0.323417705,3.197053447,2.271714807
8.46837455,0.766734362,2.55944699,1.234920695,0.765333146,4.22033444,1.665133834
7.601253211,0.946268201,2.317889482,1.155831106,0.727697417,4.562882707,1.816429943
8.204476476,0.489569992,2.246074229,2.250386775,0.64937114,4.516496509,1.586151272
10.28965575,0.280887783,2.246926278,2.880298719,0.692412481,4.303987697,1.122868434
9.085908502,0.28115654,2.235460281,2.656508237,0.399104465,3.535765409,1.659775376
11.18231469,0.264184743,1.478464454,2.704493701,0.524311587,3.43612209,1.039786637
10.42275935,0.170888245,2.192033976,4.625062644,0.779562339,3.983598948,1.173914745
11.20839477,0.212982595,2.521384433,3.164990991,0.591602795,4.665479064,1.165223271
9.223838776,0.658538461,2.63372764,3.465926647,0.62852855,5.216700584,0.812192708
8.531382799,0.662311375,2.638933808,3.25274691,0.818091884,4.900277033,0.677172765
7.997754902,0.48319307,2.34021306,2.032480948,1.018969625,5.114284903,0.895829201
6.757577777,0.945554912,2.264516205,1.509971824,0.614460826,4.484167695,0.746104345
7.169984698,1.168678284,1.658172682,1.415745728,0.693232343,3.90240401,0.922878012
5.753077686,0.871380746,2.142958492,1.642934792,0.434119269,3.40526253,0.970569849
4.792715758,0.993752599,1.875241399,2.236810327,0.430422381,2.952163294,0.742194802
3.920780778,1.256643057,2.296767086,1.999740675,0.662670113,3.839849681,0.776905194
3.805349648,0.658309698,1.73801221,1.574660093,0.465012468,3.387083113,0.768150538
3.534570858,0.966336548,1.436422169,1.54770771,0.864009783,3.311787918,0.219314396
2.530864924,0.789244652,1.149510629,0.948240887,0.61174871,2.936080843,0.152724162
1.81670028,0.645024061,1.013038605,0.493189879,0.505228259,2.637016028,0.785328746
1.498900294,0.685765862,0.821574032,0.918990001,0.591678575,1.918326318,0.699058771
2.069747418,0.445074886,0.5838627,1.125500537,0.606196754,2.402898669,1.097824723
2.476931304,0.371593297,0.801700652,0.780213159,0.681343928,2.511424199,0.834727883
1.824895248,0.614469945,0.881432667,0.368510094,0.579285257,2.040779963,1.312971562
2.372225121,0.430831671,0.808054358,1.712796092,0.644577295,2.215993777,1.478394717
3.613453478,0.321165919,0.953477137,0.813962054,0.666874669,1.912679896,1.002452672
3.434514672,0.357835948,1.170075126,0.854229461,0.840250216,1.590202563,1.022547036
3.718430042,0.541257858,1.31305106,2.208481729,0.393248424,0.999008585,0.889121592
3.267074868,0.202061951,0.994688384,0.910131633,0.566306457,0.896962825,0.835699588
3.589271739,0.081748486,0.640627127,1.736547798,0.424501982,0.597976148,1.124724001
2.546679839,0.295087129,0.515159089,1.58414524,0.596153498,0.594425295,0.786845684
2.065015033,0.201585442,0.741629396,0.719734654,0.662526533,0.87141525,1.032570377
2.435855672,0.170888245,0.578477215,0.824174378,0.419983745,0.436240528,1.205733269
1.256875664,0.081510544,0.218954198,1.059267111,0.393685475,0.278163515,0.831757039
1.570278481,0.169723213,0.435909871,0.842382759,0.39113269,0.233473442,0.924207494
1.938620284,0.131369054,0.577797554,0.318329781,0.231512725,0.575277861,0.358545743
2.922759086,0.131369054,0.983952843,0.74798977,0.242917098,0.91249384,0.576216802
3.806877375,0.131369054,0.890952162,0.664915144,0.284184627,0.585860386,1.097226217
4.218647555,0.131369054,0.753891617,-0.117864273,0.063617736,0.409735925,0.781995207
3.313462719,0.131369054,0.625522099,0.307150185,0.200591076,0.997994095,0.931826979
4.393895864,0.131369054,0.654639713,0.25415048,0.272879921,1.180990227,1.035164669
3.484118223,0.131369054,0.658103563,0.79400111,0.209873822,1.295410283,1.413591057
3.809343085,0.131369054,0.869291872,0.234773755,0.230401192,0.819590036,1.366800964
2.883001953,0.131369054,0.586819891,0.351106189,0.11904199,0.405627117,1.005144343
2.446286455,0.131369054,0.62536357,0.967130717,0.082592428,0.189397112,1.21433571
