"","N1_Ori","N1_Fit","N2_Ori","N2_Fit","N3_Ori","N3_Fit","N4_Ori","N4_Fit","N5_Ori","N5_Fit","N6_Ori","N6_Fit","N7_Ori","N7_Fit"
"97",6,9.98830238315059,1,0,1,0,3,5.08835473758081,1,0.461248255626525,6,8.29089643870541,4,4.55237403033383
"98",7,0,1,0,1,5.91861934109576,4,5.30563676089528,2,1.32011130011409,5,2.94140383036762,4,4.89529047878362
"99",10,0,0,0.299212903749097,4,2.8944838464474,4,5.73691135168437,2,1.06823265306174,2,0.838638805301213,1,3.00193129845751
"100",5,0,0,3.69327544701015,0,2.1979141146878,4,4.83168555447406,0,0.569478060859863,2,6.36517607094422,2,0.839274395551594
"101",4,28.2857996032921,0,0,0,4.93966549586412,2,2.93710127817948,1,0,1,0,3,1.16096299775459
"102",10,19.776154502015,0,2.40582380707251,2,2.38728029568373,1,8.95400497965333,0,0.35755698224126,2,0.294494109584863,1,3.0944012702035
"103",8,33.2178435897362,0,1.01488177281537,1,1.58510547066429,1,5.18442699669439,0,0.433229604212381,4,2.34754944080264,3,3.47184832998984
"104",9,18.5924345689773,0,2.52236567507677,2,0,2,5.84413934119931,1,1.27062608207745,1,1.25715892782696,5,5.0449729787157
"105",1,0,0,0,0,1.08129702382334,1,2.92441796194665,0,0,3,4.68314996315797,1,1.60943757255275
"106",2,1.29439590431554,4,3.2216544952469,1,0.770999100802971,3,7.68902068202524,2,0.909882668648935,1,7.09304194919527,1,0.720454595862312
"107",7,20.3970029310282,1,1.58667418464112,1,4.49497883254699,1,0,3,2.61854831104834,3,4.48844119808044,0,0.358512653572365
"108",8,25.2343053148039,1,2.46857196288761,1,2.10773784150174,2,6.63282505211434,2,3.21656355245466,1,3.92896246261829,1,3.79077926841066
"109",11,29.4194153342489,2,1.11966384635561,3,2.19612232466575,3,11.1295395992112,2,1.97342916012372,0,0,2,0.729453154959089
"110",23,46.6104963185607,3,2.26854954936817,3,1.84858807593128,1,3.51812111789873,1,1.08014812948757,2,5.58945587374726,0,3.75443408293132
"111",40,35.2892479632872,4,1.6867995086229,7,6.23302352658386,4,9.64653338499422,4,4.21914151504338,4,1.2272803000921,2,6.27651612613541
"112",53,59.1381482345897,13,8.54101859569584,5,6.31793716280741,6,10.8525171119275,3,4.3985859132417,7,4.98416238208424,3,1.8653060220471
"113",71,81.6063765651947,5,4.98579957975233,7,6.21239105201373,5,12.8369916764127,1,0,11,9.73878645747748,4,4.07578900796016
"114",87,78.2120530702996,7,4.67341546772154,9,7.42194714124779,15,21.8223609327693,5,4.83623693089206,14,11.6767440291791,5,6.78400214834578
"115",99,86.8042455584325,5,6.058047161313,13,14.1904279986323,25,25.0703492299418,2,2.61393384370824,4,6.04144942569525,5,5.13789334442786
"116",119,101.269155877574,7,6.00162216010998,13,14.5953844912553,24,28.276593536246,3,3.12374020409639,7,9.18989142715488,12,10.1557448586
"117",116,72.9505458345465,11,8.70672182294875,13,10.676359710323,36,31.3467973645124,6,7.10123645154567,22,24.280470906612,5,7.06655639193319
"118",99,85.718865419065,9,9.45986187225458,14,18.2674170986618,22,26.2348829067428,7,4.6654338540395,23,21.7745320079532,10,8.41860467231915
"119",83,79.8357258839029,3,4.08493845655606,15,11.7522278636017,26,26.0497170864458,9,8.48761997632214,19,18.9036784404251,14,11.3701369623385
"120",75,76.7434810713898,9,8.71781558894352,17,18.6562347527065,19,21.1475780076074,9,8.94219735145384,14,16.3522248311333,9,15.365916871552
"121",70,54.9386086629989,5,8.52474640013047,9,11.3936791216946,19,13.5702072698599,6,4.43399284094044,19,16.2470214046659,6,10.8508790198782
"122",66,81.6814132757938,11,7.99082813223589,15,13.7680115091764,17,23.599010830937,5,4.63362484017767,12,11.7855988910941,10,9.00085975024159
"123",80,81.4911413196224,5,5.73438801252187,14,15.704678887429,16,13.0458957691043,2,3.37535324583813,17,18.2014477647673,4,9.85924324815199
"124",97,72.8193956909074,8,7.47175293055077,12,9.34261078249396,25,25.1640418098304,5,5.06376557549631,23,20.0960560117017,10,9.15720591140866
"125",85,63.5069074216291,5,6.34746242769927,11,12.4951225203571,23,21.8853764186619,5,4.53602221339802,29,29.0747178108346,15,12.3627281411103
"126",90,54.4698717736129,5,5.76532847664124,16,16.5170608636927,13,12.8182362615631,4,4.58368172206496,19,22.0978941494633,19,13.7845031957116
"127",92,85.7323249304957,5,2.74318621623632,13,15.8605785638995,32,28.1822417310871,3,5.0554704580902,20,16.0323690804674,4,9.13401402906478
"128",92,96.2605618323142,5,7.59283213933909,12,10.4171464964553,17,18.558194378775,5,3.63282227477353,20,16.4558567225824,17,14.2602289700335
"129",68,97.1521737375365,9,8.82658228862747,19,17.9590403547944,27,24.3952968018529,11,10.2454116700429,25,25.7450489953108,14,10.1963643222988
"130",74,77.2845108628733,6,4.8349796171944,20,21.3295905280883,16,22.7674103943621,7,7.5153294363847,21,20.9884387637667,15,9.5854778413914
"131",61,45.7742053451923,9,9.66711907545126,17,14.4944555235588,25,26.2111613009718,6,5.80171751361032,19,22.7039956196753,14,8.39192851659125
"132",68,35.6521349341067,2,5.80831145835742,11,10.8589379505251,18,20.9178157690313,7,6.11265824315231,22,21.954431386345,9,7.97162485459748
"133",78,61.0433356611385,2,3.58029676572838,9,9.8708921943244,21,17.6735625860898,6,5.28339443594163,28,26.577096165341,7,11.5000505622675
"134",74,74.8058815761192,4,4.55781741351636,14,11.9070183606708,17,14.3680529408797,7,5.66556167663116,15,14.1090174145849,6,9.65133131760537
"135",51,43.8540525853451,1,1.02612463862935,9,7.88992901437945,18,18.5653513548382,3,2.4785182535977,12,11.5362723312099,5,2.28769578710704
"136",28,37.5636864894813,2,3.18879702403453,3,5.36834352746307,20,18.21513602318,3,4.73060149137228,20,18.8936137957423,4,7.0104343034167
"137",46,49.3716791706863,0,1.67186099954258,5,5.3566531810564,5,14.0318289250805,4,4.11249268272451,9,9.82431924813372,6,1.26408548165531
"138",33,36.8579865251407,2,1.66933413356458,2,3.96939132142542,10,16.2581059669451,2,1.0651753598703,13,12.3038987148256,3,1.66029739919443
"139",32,35.4140098710172,1,2.36862983663913,4,3.86866265785932,9,9.10952332841325,3,3.54314658492956,12,8.26427063815886,6,4.78785055067191
"140",32,3.58856234811156,4,0,3,5.16827877510128,8,12.313109905963,5,4.64405917380429,15,14.844417254876,8,1.93684992657815
"141",30,15.5381216251957,2,4.59562786013763,6,5.73504724187757,12,7.3950375547214,0,0,8,7.1586503176829,4,2.40238597332263
"142",20,7.56946331184271,0,2.98182824242064,2,0,6,10.4281286683693,4,2.19786357115837,4,3.14910780365341,2,3.0371464049048
"143",10,26.0668162354159,0,3.20803801676548,4,7.25343418167679,3,3.74084036041824,1,1.92622568392025,3,4.42803459059386,5,5.12488006601038
"144",10,6.29829783798582,0,0,0,0,5,9.69515613273595,0,0,5,3.67203692765178,3,4.49298411205371
"145",6,14.8106413956124,1,1.4300921357144,0,1.03736331059538,4,7.50702523163756,1,2.37304496188933,5,6.73526799490382,3,3.50593355160755
"146",7,0,0,2.74867043105698,1,0,1,3.55955419949202,2,1.08133293280669,5,8.48288167214203,0,2.52918217344807
"147",12,14.0913185496452,1,3.34290192516924,1,0,4,1.1194009639829,0,0,5,5.4376161688037,2,2.77407637905894
"148",12,17.6061075308074,0,0.0729613241674403,3,0,2,0,1,1.8493475089477,3,2.85562242627752,1,1.27055598448801
"149",10,0,0,2.88618407671477,0,2.53501687453184,0,1.83510185859639,0,0,1,1.7489484797055,1,1.34731946502791
"150",7,0,1,0,1,0,0,0,0,1.56249867944176,3,3.66057238464509,0,1.3575609060899
"151",8,29.3354147533215,2,0.772018604358691,1,0,1,1.6180511230246,0,0,5,7.16041001479751,1,5.63708714679569
"152",6,18.7551473079138,0,0.0283692305976626,2,2.9651218487837,0,5.11711756902625,0,1.47375069454864,0,1.9908646081741,1,2.29261793548317
"153",5,19.7100097449949,2,3.24568639318776,2,0.555463631600887,0,0,2,2.115590444949,1,0.0986416367551446,1,0
"154",3,33.4494419803271,0,4.61612272902536,0,0,6,3.50544887541532,1,3.60093248634158,6,1.75157001974999,1,0
"155",2,20.3001783290639,1,2.62994398042677,0,0,0,0.637820774242765,1,1.57751442759801,4,3.7441576865078,1,0.689879497739877
"156",4,4.52563510877062,1,0,2,3.76931173876549,2,0,2,2.22163131006434,2,1.67028882016808,0,1.44169314463656
"157",10,5.33384456389504,1,1.25325119583832,1,0,7,5.73508367731648,0,0,3,3.01393681025627,0,4.09279035195904
"158",18,22.9856170957812,2,1.14515247534321,1,0.515035632176826,8,6.27212648031959,0,2.35154753130519,0,0,1,4.29347863415644
"159",34,35.8834877699285,1,1.53772339965357,4,4.51760422999061,3,4.09932963516683,1,0,4,1.94764301514687,1,0
"160",53,64.6602731226997,9,6.4088515234338,10,5.74499962842253,5,15.8514300356306,3,3.13799760970055,6,6.00600695844488,0,3.91458082015255
"161",61,49.6050266340028,10,6.36924912686669,7,6.94852512003029,13,12.3902425929222,2,2.39906269626002,6,7.02908576692096,5,6.76724089484205
"162",59,62.3529603171373,2,5.82645418977276,8,12.5810406187674,20,21.1481877601761,1,0.999211549989872,15,16.4743809696235,5,4.9657127695021
"163",90,74.3274577916164,11,7.86960211993236,8,11.115610833678,16,17.7010418379017,3,2.8646140433853,8,2.84084583309909,2,6.81148823886873
"164",78,43.4577341883329,6,4.22278313316674,10,11.5211209683529,30,25.2840907939547,1,1.51116762457044,14,15.879744022434,6,7.84592335229169
"165",84,64.2754975590368,8,4.21238566474715,18,14.9862852014222,33,22.4684983458736,8,9.54511430146361,19,22.71952479557,9,7.08512372037674
"166",69,85.8014297392706,9,8.0235516177742,14,13.2785342402242,28,17.6646499589679,6,4.68045268064062,13,15.9105133144724,17,13.3863442211454
"167",57,71.5644722809538,9,4.98797263725041,12,14.649878293321,30,30.5940553390422,6,6.43014702021614,20,19.1264260121327,10,8.28119711265883
"168",46,72.7976844238213,8,5.96920798443144,14,12.030176302556,25,25.3461772326634,4,2.15870935681549,19,19.1348549002299,5,8.3644118443331
"169",63,93.5392340528058,1,4.47980818875424,5,7.77194206675518,19,23.9920532181068,3,4.11680974531695,16,16.1919856548962,6,9.6929892917856
"170",76,79.9709242387016,7,7.88601131470509,10,12.8549865184746,23,27.9191337373569,3,3.304582758081,13,8.66621789133532,7,8.64171625700809
"171",58,70.3158528543518,13,11.2504516306332,18,14.9670822096806,21,28.8692428661039,6,5.73605469153309,24,24.2011204476512,13,6.74849676152762
"172",71,76.6785386850333,7,5.25872156550711,15,13.192113113913,29,21.594839128956,5,5.36191046669076,24,24.7017651165865,5,7.45779698845004
"173",97,86.0816319566916,13,10.7458907320448,18,18.0301768219501,35,30.6684756002711,5,4.68586885041139,18,14.8746552568751,11,10.9939050221985
"174",93,107.771958840519,9,6.96633621930405,15,14.5422273941012,40,26.405375304543,5,6.74597768595039,26,23.9820228910353,10,10.2126818869489
"175",91,107.323320879645,4,4.67564081092671,21,19.480686240467,30,30.6856891630197,10,7.84712661350684,29,28.4475634086263,11,11.944909441411
"176",105,109.183260947747,11,8.22279015758554,11,13.1264187493479,38,33.0582752564016,6,4.96658647524453,32,30.6262951498507,16,12.407113754234
"177",109,69.4518665596727,7,8.09121587867083,22,18.7222596722109,35,33.5876757136199,7,5.46313758005406,28,26.8932880794294,11,11.0798410028087
"178",105,93.3776338801763,11,6.35721079430523,13,11.6904042990927,28,27.746531918238,7,6.61681476436682,44,39.8454390668635,20,14.4883787985849
"179",87,97.5477228696206,8,4.46754231402016,21,22.2999733854057,25,23.1819336722923,5,3.43092568533584,34,33.8774623040936,16,11.2207542763023
"180",87,84.5379870361269,1,0,15,13.3034891140929,26,23.1094390798387,8,8.36308849223983,28,33.1378101832181,17,12.5549521333493
"181",77,57.2308069722727,3,0,15,16.2010351147824,25,16.410328558579,3,1.34467210221304,27,28.743515837513,10,11.5210536210289
"182",86,77.2425741813073,5,2.19637165319576,19,17.5233704954657,29,20.6989546987169,4,3.18168463519381,22,22.5264656601414,8,8.50241073481999
"183",76,74.233332616868,5,4.23417103239282,17,16.5400008573404,15,14.1008655424225,3,3.36310114456672,17,18.0856039620368,8,7.68171172796571
"184",60,30.1835735314172,3,3.20242760468827,8,7.25150397002775,24,14.3787997450953,6,4.43791828563718,19,22.3807145758855,7,9.89296335610076
"185",67,64.6170545886453,6,1.11318592924909,12,11.4283380222833,22,11.9510675328004,7,6.22395719724398,23,19.9186930367531,5,4.69737576946746
"186",41,65.4610160257426,3,2.05194600270539,5,3.03124263104787,14,8.35068687075913,4,2.67027487671403,20,19.6496697282916,15,9.97184320503165
"187",53,32.4613718752152,2,4.70251588397255,9,3.61308087057519,9,8.2070997846959,1,1.34318876244317,21,22.0467218182992,6,6.13746209321319
"188",45,30.5813913413534,5,3.70858033682395,5,5.52243292481313,9,8.31494248478379,3,4.42703688597854,12,11.1376648858716,8,6.50417743232853
"189",25,22.3507627923502,1,5.28935841977212,9,10.0332140408193,10,10.3287986294274,0,0.0315997079842537,15,17.0820787412096,4,4.89073966847098
"190",28,11.4471488201875,4,3.06801121599069,2,0.603743761851056,16,9.86306408141402,1,0.167950377541483,11,12.5552464997863,5,4.05035505951875
"191",22,47.6901199841212,0,0,3,6.77469168125398,3,9.78793020351854,0,0.0404244594994238,9,7.90770828654809,3,6.1693002131175
"192",20,0,0,0.564904061709052,2,3.69555772140201,7,9.05117306927877,0,0.639987057907984,4,3.54452386521024,0,2.7471328891656
"193",12,0,0,1.48609009005208,1,0,5,10.0300838656981,1,0.445704756272389,3,5.9593221191067,3,3.69423175526386
"194",12,0,0,2.41121779851482,3,6.39521131574342,5,4.40310098808904,1,1.95662935141608,4,7.23896905236148,3,1.46113976223743
"195",10,0,0,0,3,2.99324187095377,0,7.67813081706366,2,0.55092928818595,4,1.99538996832931,1,3.01954133679448
"196",20,21.2222496806152,1,0,2,3.0869411646611,3,10.2328501074342,1,0.973601735242615,1,3.1559579119592,0,0
"197",13,41.1834985174903,0,1.70975767103196,2,3.13605590274601,0,5.73217269869184,1,1.112765128124,5,2.23564932354475,1,2.25085074304436
"198",5,14.2887469724904,0,0,0,3.34753387717127,0,11.0182848640455,0,0,4,2.77567193094551,1,1.29167276185057
"199",11,22.7344929795278,1,2.71325312266325,3,7.17932996300973,0,5.3095654381102,0,1.7617949599826,3,2.46020525101772,0,0
"200",4,2.37935574992997,1,2.36021366320245,3,2.17209741967682,2,10.5695313698552,1,0.718180504645766,1,1.72897380320809,1,4.62877742140942
"201",5,20.7533160364187,0,3.29006015772252,0,0.781231314660458,0,4.28166683697535,0,0.115187260030245,2,3.73563731806536,1,1.05785682191797
"202",4,11.582528077752,0,0,2,3.48370575855805,4,1.7071775741799,0,0.789733128874984,4,3.11036004341394,1,0
"203",5,23.0556950860837,0,0.610871692387285,2,1.34684978884546,5,3.33194132977019,3,1.77433533908021,2,4.77586722578723,2,1.02964625945443
"204",1,24.6604024271337,2,1.89165070234136,1,1.50689329537494,0,2.95774707373882,1,1.96438852086248,4,1.78286557608136,3,4.09680060458714
"205",8,4.35182568653419,1,3.91523821953538,3,6.42610312879323,3,0.460864112701641,0,0.94845211222759,0,2.33966168699679,2,2.71463624963413
"206",19,20.540733733807,3,3.29026611859837,0,0,2,6.25804317643207,0,0.557757327580502,3,1.49844387974269,2,1.58146508998559
"207",27,62.525345890839,4,1.04149927867783,2,1.55659027913657,5,11.0517153569249,9,6.92944015902743,3,2.11860661563683,4,6.96282983895631
"208",53,53.2091666002898,4,5.26484329394731,5,6.32461468060395,6,5.6156963063263,3,2.16000984500671,3,7.31953018227013,1,1.3667640805113
"209",67,62.699452125378,5,4.06483117571384,9,9.22884803898029,19,21.3813043543542,3,3.60923162134532,5,6.2276245436782,2,6.31900626881391
"210",105,146.374909805761,4,4.49678682385731,15,14.3204099817741,9,14.9891622008499,2,3.82751991596866,12,10.1716044434334,4,10.2757033886638
"211",97,105.837367947592,17,10.0523532422394,12,10.8027888280716,25,23.9995644822644,4,2.83416842136331,19,21.6483553398798,10,11.4869389358544
"212",173,129.966305010525,4,3.82306136642978,23,22.1700242479587,33,30.5466048797626,2,2.86264454539336,15,12.0928168745049,8,7.03358265596721
"213",172,164.927138200555,10,8.27190002686684,27,22.6541389819272,51,42.3654938816606,13,8.62772530086891,19,20.1051262690613,19,17.9092535104122
"214",197,162.624698039806,13,10.5033101100176,21,19.9670101259241,36,33.5649661753814,5,4.7616338669443,22,20.8225268719084,12,12.8626779045109
"215",220,151.958516615662,16,14.6274568609366,20,20.5006286455705,37,27.5130888384815,3,4.47463584818989,27,22.9875410759425,9,10.0790830732025
"216",178,132.090446273256,12,10.8477598256622,23,24.426945179626,57,36.3976245996685,7,8.06975643795268,35,31.3639621641099,15,14.7330943629193
"217",134,117.679293359891,6,6.76922384803359,17,19.1448052010841,23,30.9889135569795,7,5.76385984062295,21,20.490483904583,17,10.5670984346536
"218",147,121.082725084985,7,6.39254317190413,7,8.77151374336676,23,32.3161736222122,4,4.65841397018924,14,15.1548049453799,6,4.75638999346711
"219",149,169.689937124941,4,5.92380313889099,20,16.4364304413992,17,27.2801004741412,5,5.58454090010575,16,15.8266308498059,10,12.416053873054
"220",164,144.598180605565,6,4.56693463739954,8,6.51118967830012,28,30.2293579945032,2,1.91864632560155,14,14.5671965231236,10,11.081416908075
"221",168,120.208629217321,7,2.66826706562537,14,13.2764683065745,32,25.9874835347673,3,4.48773407230854,16,14.8791788307339,12,11.8120855464828
"222",157,132.840404480921,7,7.35416293009213,12,11.1250268327397,29,28.0091647883184,8,8.52474869079916,24,25.0801569108553,10,10.7420250624921
"223",136,115.671505715396,8,4.07257843711512,25,23.0875900160221,33,25.681596427625,10,8.60664552928551,28,25.3975194330099,14,10.7823406157927
"224",137,137.435038672792,7,8.88886297386915,14,11.4943950529678,27,23.3826180024986,8,5.66859452282987,32,28.836449068153,12,12.1685548915999
"225",109,125.506025996473,8,8.29153610910038,26,20.7266760257196,34,28.3463722575007,11,9.43878034340019,19,22.4571081159344,9,8.12068412827894
"226",115,108.376446578061,12,8.18291422304441,26,22.5469454819609,34,29.1617332557038,16,14.3509058872819,45,44.3553242463793,18,13.7023648573373
"227",115,99.7399653543169,3,4.04548515500058,18,12.9013584394918,28,18.7669543374571,7,6.50296753583984,28,23.9804415600841,9,12.1345976601635
"228",92,99.7625773840304,5,5.81589154712202,22,21.1568394864996,22,19.4903352499522,9,7.51909417359103,48,45.3597101428272,10,9.8729389487584
"229",94,89.1632489206735,2,3.94548566765016,19,17.715934846125,29,17.8179452762728,1,2.07254646946483,21,22.1331195910586,2,7.14783730554432
"230",79,54.1098159704147,3,4.45430299987021,6,9.19101651280678,17,9.41500373115591,3,3.44218348654641,21,16.2624188260249,9,8.3471296651639
"231",57,60.0798937496915,3,6.01471658418056,10,6.99220659846171,20,9.39511595711198,4,4.77134474880174,23,25.5069520534456,9,8.58220836914362
"232",48,69.9558655822809,2,5.06464761356558,7,7.20287941670425,10,7.28476855761063,4,5.29430882178451,12,11.4666767225021,4,5.01814255816453
"233",44,62.1690450963492,3,3.1067382859641,7,11.0151615440314,7,9.62690093542099,5,4.64002244311641,13,10.6580351267812,3,2.59427304265725
"234",33,58.6620053193678,4,3.26659306920272,12,8.15869510830381,15,11.191811744658,2,0.949762857062057,10,11.3683123547337,4,5.14848885741546
"235",55,47.9274816718587,3,1.80708381094407,8,6.30524058380114,10,7.31618632060576,4,2.66934118653498,9,8.84691717842708,7,6.74683492995361
"236",32,15.2621090404241,1,2.96399686673998,2,2.71054487186352,9,6.71400486793296,0,0.928288562301056,12,11.949561234007,2,3.63082127084685
"237",39,46.5841351282498,4,5.48475663279042,5,5.82468784967496,10,2.26316176832789,0,0,13,14.1658591627858,5,4.06816593444216
"238",15,32.9919876012225,4,0.0370526711788544,12,11.7260408605776,7,4.5457131260685,3,3.78985126038971,10,8.61856490967314,5,2.54059154805979
"239",17,0,2,2.67650542334942,6,6.63951912761824,6,4.99986301555743,0,0,4,6.31498022265744,1,3.07696666234459
"240",16,0,2,0,4,3.22500243907495,0,1.32669628085672,0,0,6,8.00697800830698,1,3.2339014839584
"241",8,2.01503593527441,1,0.896577991193618,2,3.98170849289273,8,1.83582985124415,1,1.50173732195615,4,7.72587819749592,3,3.08536589434385
"242",6,20.4787038345424,0,1.45432954441578,1,0,4,1.42254472337267,1,0.751516232130273,1,2.03028887535598,4,0.845258547116522
"243",9,21.2520322734524,1,1.54360449550554,1,0,1,0,1,0.621855172943562,4,0.184250283768743,2,0.605808161325677
"244",7,0,0,1.60150285663701,2,4.92817892578741,2,0,1,1.65355736920402,4,10.0849433509318,1,0
"245",12,0,0,0,2,2.30969738844615,2,2.62381726067159,3,2.42742833557821,3,4.83360323077299,0,1.83882905438821
"246",9,0,0,1.75657921950584,0,0,3,5.70450777935283,0,0,2,0.868955909587644,0,5.88897519218243
"247",14,0,0,1.42096468336031,1,3.59779956323435,1,0.591723712809397,1,1.04220270304186,1,3.41017690055355,1,2.570837902925
"248",7,0,0,1.49226089363893,5,5.35569024526497,1,0,2,1.97587211758686,3,3.46110853597718,0,1.74453366394616
"249",6,31.2833226873054,2,3.19889985643179,0,0,4,8.09751200576379,0,1.69880913271468,3,6.29297973646601,1,2.26017528386941
"250",4,52.838655578007,2,0,1,1.33943054425235,0,1.11707363985044,2,3.57021675556356,1,3.99923593522004,6,2.12652734774106
"251",8,25.4130889994353,1,0,0,1.2037139217851,0,2.17428026211976,0,0,2,0,1,0.181160287364717
"252",3,2.45067008103741,0,4.58820321041985,2,2.96954659309026,3,1.60273561695574,2,2.89639695102309,2,2.98652546119906,1,0
"253",4,46.9197045441326,0,0,5,5.32754471111293,1,6.75901276412011,0,0.724436552962373,4,4.47854123786382,1,0.900317878311358
"254",18,31.1963200446429,4,2.05162250280635,3,2.63977132253169,7,4.98841056348935,1,0.991574153171797,2,2.12667617522463,0,2.54074919795813
"255",32,54.5884761440099,1,1.04751976941644,2,4.40929314647409,14,11.7506720790736,1,1.0531745825128,4,4.21650834230111,1,1.39866492358296
"256",46,70.5767493881424,5,2.92714525903076,3,2.52248500570753,10,11.0678857177067,1,0.716664863198156,3,4.46006337510249,3,4.52221347419137
"257",53,56.8738644485301,4,6.24409900023919,5,3.91255712760749,12,13.7584196352653,0,0.100358121488131,2,1.10893970904642,1,5.98402443655654
"258",102,75.7631994521318,6,4.89202657411233,12,11.7773824768791,7,21.5216149065995,2,3.62589244681638,12,9.87616833009418,3,0.751042522413561
"259",107,110.312223830289,14,9.95118354053749,16,14.2124975530812,21,17.737383814908,12,11.0940365735044,8,7.8484150674293,5,3.53828941090027
"260",158,94.6097751097736,10,8.39905926550902,21,20.2678598028995,27,25.2604014778733,7,5.61867336316659,12,9.18346589581101,8,10.0284251993745
"261",116,106.288527336006,13,8.17712107436118,19,16.6505481384613,30,22.4245843218185,6,5.41685198318243,16,16.3082327141272,15,11.788509317976
"262",124,105.255450506196,15,11.2288656637502,17,18.7745863574047,38,27.0106909583872,6,3.98507728260265,16,13.8457468811932,4,8.27695479742986
"263",120,118.987090331693,16,11.2630594860374,18,16.6687562623611,29,15.0902345803262,6,6.23806715793819,25,22.9537279444894,9,11.2347430822671
"264",96,103.487377079115,5,8.67804378061235,10,11.0274579908707,24,19.6908466967712,6,6.37147223786059,16,21.1092140743764,6,7.47973347895778
"265",118,98.6896408016909,4,2.94011662216798,10,8.65877787847737,22,21.5592498104418,2,3.32091641673932,19,15.2715287862121,12,12.4583185317358
"266",112,120.369346422783,5,5.08246348130069,8,6.99751708003474,18,16.5551212260268,3,3.04818600042263,16,16.7907035334461,3,9.77106754940308
"267",114,110.676385167652,7,4.83924493378185,9,9.28490868630951,20,29.1906106222702,6,6.67759731528968,10,7.83328570288726,12,13.2076662479861
"268",117,125.378894639943,8,5.31068692089787,13,11.726576192075,21,23.4521485851845,5,6.35867028971597,11,14.2452002634617,14,13.9379253016426
"269",126,116.969603473441,7,9.77412929039754,11,11.964851433941,19,19.1324643827291,5,4.67673044629927,22,26.9335899853773,7,8.87616398496742
"270",113,93.11731871866,10,10.0813562718309,11,15.1083561066581,22,22.3145489047583,9,8.28080404377633,21,19.7445238036384,13,11.5814300185226
"271",100,106.02990529179,7,10.627139167241,13,13.6467656682722,29,29.8361790532325,4,6.08400483545373,34,34.1062304073347,17,13.3810042958647
"272",113,92.5084061173369,6,4.33704228666808,17,14.6736708829694,34,28.7319823901369,7,6.57276402420805,41,43.2148897475198,14,16.522157320887
"273",107,96.5177407570138,6,3.42520406154555,18,16.2085977033502,36,24.870408156695,9,6.71034293033708,40,39.7266001787493,17,12.7923663989175
"274",106,124.780824107317,7,7.03832901047013,21,20.6161096077323,37,29.354564842455,9,7.53312457905243,38,35.7309032199797,19,9.31569032539172
"275",78,104.905789576901,5,4.51762412183612,13,12.0228453383373,32,29.9705901852667,6,6.07303465152895,35,31.8566185134698,15,11.1298776318288
"276",81,72.3277902254895,1,3.62468520096067,10,9.83769100128094,20,23.7114548315676,7,7.85368317549798,41,36.265254043531,16,14.0141084728637
