N1,N2,N3,N4,N5,N6,N7
3.6552463,-0.338604,0.03139128,0.46753708,0.28428566,1.7423884,0.75242805
3.747662,-0.21832076,1.2494739,0.38915077,-0.21075517,1.7775401,1.9500266
3.6391902,-0.028108867,0.23370637,1.252103,0.6806301,2.7219143,0.9467144
3.7367978,0.5376821,0.05384602,1.639788,0.34183848,1.9314231,0.36114836
4.6599784,0.0024475732,-0.050992828,1.1586999,0.16175812,1.3610615,1.1727937
4.028235,0.15886602,0.7582065,1.5899047,0.5185297,1.3297609,0.24218345
1.0447298,-0.032906566,0.078186646,0.7808267,0.1535117,1.8303117,-0.11536229
0.71149886,0.062358703,0.6508969,0.0400783,0.22880262,0.87545615,0.37908888
3.3536553,0.4596623,0.8291522,0.77840054,1.506999,1.362326,0.38982117
2.4223084,0.097514,0.5438248,0.5725485,0.67388594,2.2570436,0.99351966
1.2013823,0.46730092,0.8060831,-0.040414196,0.085941195,1.8203195,1.3801775
1.2586046,-0.12789503,1.3227316,0.34928337,0.3957845,0.8356882,0.68318677
4.33734,0.30476698,0.856848,1.5559171,0.73218244,0.5632022,0.4009341
3.0777726,0.21583244,0.7729459,0.75028384,-0.020362912,0.7088397,1.162125
0.07689154,-0.1030356,1.3376174,0.47445026,0.41116953,0.7554291,1.1495687
1.7565829,-0.26969376,0.114858285,0.5794846,0.28337133,0.53599983,0.22981024
2.484552,-0.08894244,0.37613502,0.5737263,0.13320309,0.6098631,0.42678225
0.5582758,0.1526539,0.5158938,0.29778495,0.60598516,1.1593858,0.19757128
1.7858492,-0.15410736,0.027984519,0.017070908,0.23419607,1.0521842,0.5923407
2.5352159,0.007896272,-0.2151507,0.64842236,0.115219116,0.717423,0.8306819
3.2474685,0.52911353,0.2999014,1.1529692,0.26280117,0.34346804,0.23885298
-0.7942537,-0.057340894,-0.16463624,0.096353665,0.5545287,1.4353408,-0.24779809
1.60521,0.41341403,1.0574784,0.7107631,0.21001738,0.4730974,0.62604654
1.7670103,0.0126808565,0.5180119,1.1546563,0.43164933,0.13051112,0.29368472
1.7565752,0.54521006,0.57920086,0.13402237,0.78525424,1.0080146,0.119138956
1.3289877,0.5040924,0.75915647,-0.17938696,0.30361193,0.52108556,0.7167736
1.1062742,0.05158576,0.6057128,0.16683926,0.20461869,0.4575158,0.6646111
