"","N1_Ori","N1_Fit","N2_Ori","N2_Fit","N3_Ori","N3_Fit","N4_Ori","N4_Fit","N5_Ori","N5_Fit","N6_Ori","N6_Fit","N7_Ori","N7_Fit"
"23",46,20.5843260174965,3,5.13475743215021,5,0,10,21.8934989240553,4,3.65561443877112,15,13.2224049697408,1,1.84069393866292
"24",21,50.8169265784782,1,1.82951240956428,7,15.947160710849,7,13.5382796228165,7,7.13369006930945,12,11.3435037916738,2,12.8173602219368
"25",14,0,1,1.06467222499229,2,5.36010932259473,8,12.8653017174893,1,1.85063929349442,7,14.4671831912765,10,6.14350447316432
"26",15,76.5300638014912,0,4.55654558326338,4,9.4380825700034,4,8.03464792723836,5,9.43216392572368,9,12.7984382330523,5,7.89414755876216
"27",9,0,0,4.28428667541281,4,11.6680692368415,2,6.42276465161332,3,2.81291806673871,4,11.0852550888474,1,7.14405058541275
"28",9,29.0491446166995,1,1.22703367869722,2,10.1064510336865,1,0,2,5.12375763156863,5,0,1,5.67021525227793
"29",6,31.4975198952369,0,0.870986160153435,2,5.85144528390626,2,12.5435458373219,0,4.1747144726779,6,13.6469920675021,0,6.29293902018312
"30",20,62.746277895669,6,4.71416574492731,4,6.58870196366147,6,21.3348226076586,2,3.66881222587573,1,6.1727683528574,4,13.424740562188
"31",30,0,4,1.67132111894591,6,8.06331908583746,2,13.6671136458407,4,0.569049703100433,5,9.31387909712508,2,5.89028662988373
"32",91,95.817963876259,12,6.52291556810491,7,3.70678242837202,15,30.7111048645464,4,2.07761976095775,6,8.66952891096799,7,3.34965560690007
"33",179,162.858372221359,10,13.6051271259351,26,26.6564913306677,27,37.2868128871861,5,9.94665158953937,13,11.3289868793006,8,5.57419295832111
"34",228,234.270926653055,26,20.5344832668403,21,19.3417523483119,49,50.5341474413815,8,8.47187521731335,39,36.5235053550033,16,12.8514440409614
"35",189,211.676387767406,16,19.3001614658093,17,19.0336172847246,64,53.7670934063319,9,13.2657829128558,32,25.8100326300562,30,22.9104800399092
"36",196,224.489479649744,14,10.8299065847379,26,28.6610222045119,53,48.719431704231,7,5.54332462736238,28,23.77953709565,16,20.7887082466336
"37",123,140.484746768644,10,8.3074783557385,18,19.7100597963674,50,63.4254932846966,17,11.9310663470734,35,24.1477029630398,23,26.659032246288
"38",163,148.178729008509,10,10.8708278393299,23,31.9383234900064,42,56.2748547999229,14,8.56692050947927,29,23.2072799679702,13,15.9369909665469
"39",179,165.434012275528,13,10.8095300960708,28,21.14157081798,56,49.7453699404118,12,8.35470837895522,46,37.9766145292212,23,22.2032240977929
"40",185,183.37650703114,11,10.3255339633406,29,25.888742518875,66,49.5018939944873,6,8.99291657904631,45,45.8062796421682,18,18.3241910609981
"41",167,182.906921291745,11,9.59051925812765,31,27.5254610606664,61,40.1362324522467,7,10.427524341169,53,40.4380046569986,26,20.7595855328581
"42",162,183.356161657094,9,8.39948677548113,29,27.7787577696313,49,35.9327888980037,12,12.380472303502,48,46.4159442676462,14,8.01008334068401
"43",116,115.839313963422,9,8.26768762425183,26,17.4638049920996,39,25.7661944247189,5,5.89137267237391,27,32.7972985157712,20,11.9141772302442
"44",95,119.89433446888,9,4.35385341171213,19,13.5038419049263,32,20.6617954678145,4,2.79370847612917,24,27.1047012857049,9,3.67650158453067
"45",54,48.2230947376694,1,2.98935168984828,12,13.2618836438951,10,15.6838773810071,2,4.25726223862628,21,16.9756372083534,11,11.0748041849791
"46",62,132.341344076154,0,0.375615120615958,8,0,21,29.4558807297538,5,1.2970544420776,24,18.2951189859486,5,4.66961677486532
"47",45,20.869701798221,5,0,10,14.4064483841373,11,20.5886045686537,2,2.70884921470142,28,19.2122464799485,4,7.88339867203276
"48",20,18.1855930113652,3,1.27461477341062,6,3.91163843454435,10,16.3924173914691,4,2.58476324541351,16,22.4120982319373,2,2.02984969001207
"49",13,5.35269590594264,2,2.13494486216052,2,1.98629693854434,7,17.7809190460287,3,7.40803987276188,11,28.1323366349437,8,3.61234973150164
"50",15,0,0,4.87475245097264,4,3.28880986697333,8,10.4668279238942,2,4.99672372853792,4,23.6342317403998,3,3.13104782057642
"51",14,0,0,0,2,3.15161056747734,3,8.24275676643029,1,2.37308724143928,3,10.3873023885343,4,7.55307868428449
"52",17,53.5754810332104,0,0.362572078943167,3,2.6237045084447,3,11.1059945829235,1,1.2765754821071,5,10.2078944838919,8,6.05194924263493
"53",3,0,4,0.739910297477891,1,3.5131220409605,4,11.3506457238724,2,2.22405236704844,4,7.09327778884174,2,8.14823043733995
"54",15,73.4531064784223,2,3.91543863678588,2,5.32894796454344,3,10.922896783706,5,5.33887013140041,4,7.76311430551472,1,7.72576218961124
"55",34,65.5146036696083,5,4.43885940734052,6,2.87297429724769,4,24.1350891927604,3,2.62293607214063,2,28.7544639515846,2,4.9679937526721
"56",93,194.361346212981,17,14.7917698342756,12,14.5001437653969,10,17.9623727444104,7,6.13850815561856,11,20.8168859640895,5,12.807527775745
"57",158,128.012614470024,12,12.2003488938527,16,14.0429804273199,20,26.0840588381,6,9.4870607580068,25,28.1220523628834,9,12.0964517771828
"58",218,194.812387187446,12,14.3221876452301,26,31.9920546854045,49,49.7708318635014,5,3.70313085791943,11,25.9876444354118,17,15.8026892514509
"59",215,188.822137368328,20,17.4741923841617,27,23.447108623073,58,50.3243652197627,13,11.036671847161,45,36.2509017218654,15,17.1826235716748
"60",158,176.14644726502,12,12.610252849419,32,19.9512116077457,45,43.3610298286528,18,19.4357176418194,33,33.5500667043552,23,16.2618687588463
"61",136,107.193473315014,16,11.1247860101644,24,24.773672073852,36,45.8201859709332,11,8.10074012842037,31,39.7835583064474,16,18.5237647046965
"62",177,178.101571369333,13,11.3311897432286,26,23.8203689904825,41,50.7516586245349,7,10.4313848034104,40,32.0297588061012,14,18.7948609971244
"63",175,124.948983533988,10,13.5844430561875,27,20.4759064592667,36,38.7238112477142,9,10.8124188308684,48,37.7677538704113,34,29.9393899009624
"64",184,161.649577783869,10,7.84977646930523,25,14.3235513230681,49,49.6884120394767,8,11.4933984630429,40,34.8867380860912,21,16.5746379061367
"65",142,196.097831314275,15,12.6241985379723,39,32.0307012647566,43,45.0719937897507,18,13.2324561820436,46,46.2229885498015,29,19.4917993806661
"66",129,142.823488099375,11,5.26483739086704,28,28.5475841093961,43,40.5071169352024,13,11.5210339942347,41,37.0385747704206,23,15.6601469908266
"67",152,168.610285826037,6,3.65176529627984,23,20.2338334800803,38,40.935192747763,13,8.72324572753934,43,37.0831919229319,13,11.3743023105322
"68",79,134.11599901746,3,10.4208578268712,12,12.459631466515,38,38.9380610924906,6,7.48138726047364,32,30.8146172371891,9,10.9257147988608
"69",79,87.9693457716067,2,8.38771454517685,7,3.57670597058782,15,25.3660111837482,6,4.12340097369212,22,38.5084671025533,9,4.89747652702877
"70",64,21.0872459657875,5,6.69424312554439,7,9.44762602596629,17,16.6821905722942,8,10.8139470529617,27,21.3388498148786,14,6.58067892844971
"71",50,43.4322668783864,2,2.50301428038254,8,9.41743830362865,18,8.73900298019474,4,2.93382513628893,12,10.7200717499826,6,3.20568577272194
"72",20,102.312530651508,0,4.6434102629008,4,4.51251092737188,8,9.75788835113246,1,5.71887745247151,8,11.359818277619,8,7.29722581050681
"73",13,75.9848562797629,1,2.63173441871326,1,3.22940450021407,5,1.29388898464259,3,4.40699691372601,10,3.79936039823429,3,0.207031724176749
"74",24,0,1,0,4,12.4349924485093,6,3.93922963982709,1,0,8,1.02225373103312,3,3.58026202910887
"75",17,56.4629105959182,1,2.69037509151637,1,3.50438121080261,0,8.63419602820486,0,2.75684607191098,4,11.135621604596,1,4.44572240021588
"76",14,25.2056073963245,2,4.14049934346218,3,3.97405547979968,1,9.28703781785876,0,2.19154354669595,5,5.17871002505317,2,11.8090485490967
"77",8,30.9233893056018,2,1.33342376268117,2,2.04139258565873,6,1.59741215425839,3,2.67435925034528,7,14.6937586783533,2,9.00487973162637
"78",6,22.4567967111598,2,4.43100269768798,2,10.967639585093,2,15.4873296605707,3,4.81040209527044,6,9.55032666424524,1,6.5032240968129
"79",28,0,3,2.18449284780191,2,6.27512626300856,15,17.2206557425213,0,0.436667089953928,3,11.8582199562074,1,18.7320871046108
"80",87,30.7528844435689,10,5.15081283050875,14,18.4829265670098,8,34.1395897691432,4,4.58573497556329,10,11.0295906469833,1,4.23326729206015
"81",120,114.59572305282,12,9.22003743818624,15,17.1179261919691,33,48.0376666142406,3,5.59981077478672,21,4.12925887060122,10,10.6190821574709
"82",168,229.337475863905,17,18.0096669391933,18,14.0198254851041,46,31.5628331082711,4,5.94925125628209,22,19.8653142313564,8,12.5786344639089
"83",153,195.570173924713,17,16.928843497827,32,31.9903932667415,61,35.934385525156,14,10.2738349495922,32,37.2092055604931,26,23.4101129083237
"84",103,145.968275340373,17,15.8383695981036,26,24.031655552426,55,48.3388753932834,10,7.60819320412735,39,37.3297912329826,15,17.3398986039728
"85",139,131.227171791102,8,8.09783083196776,15,26.965208027186,42,46.5795628406028,6,6.26687491014,29,23.7218189448555,13,20.2954193267311
"86",129,105.484653458318,20,15.0097454515022,33,29.852919555381,50,49.077149608715,11,9.00431013399924,48,52.9698419073847,18,13.2940449787157
"87",190,160.465741096618,22,19.0842259384811,33,14.9656666503261,75,59.7058783565368,10,5.44215921213314,44,54.5253552946137,21,22.960803338777
"88",196,193.684526193062,15,16.1370762116656,32,28.4745858102486,68,50.5565948351461,16,15.1222754379764,61,57.5624399994871,27,18.2978338195676
"89",214,236.542622236018,18,15.2631671304792,35,34.7015810280014,63,51.770199726099,14,12.2777448017047,72,39.9776530062056,31,25.0346209246838
"90",174,188.099862864511,9,8.00030601699949,36,19.5695314661037,51,37.7322456532808,13,9.02787723072566,62,55.3695963795752,33,22.982352403282
"91",163,180.038362087642,8,10.2979586529825,34,24.5614984613029,54,37.1608286886932,7,7.29363836818924,49,37.4337968250369,18,10.3085951186952
"92",136,117.060205728734,8,10.6632745999712,25,16.8357755416832,39,23.7403354926323,9,5.72197956838566,36,56.2312504996496,15,14.7631359420834
"93",108,113.032946037527,9,10.6490160679787,17,12.5186816897873,36,27.2774879194784,11,7.17514611237659,43,61.8216954406844,20,17.65235345157
"94",98,133.834541590816,7,6.53935689609018,14,2.29518059545705,18,14.3455256339268,4,7.6166973292078,33,28.8897430237187,14,8.10005522082876
"95",53,50.9962114357807,5,6.4288071375262,11,9.91652739153203,26,15.9046356081618,1,5.12398201530307,26,17.9931548296237,9,17.2746980876543
"96",42,49.7914533655734,0,0,5,7.78142178119205,10,9.75757960508074,0,0,13,19.3316090163942,3,8.58008235857193
"97",24,14.1290704100119,0,0,4,6.96168512705619,10,17.1600425716235,2,4.16710320021509,7,11.7694363249445,6,6.52035220097866
"98",30,61.607313533849,1,1.38238240491519,5,0.149062914686798,3,11.6079297510594,3,0.0307407639822594,5,12.5594177742866,1,4.87664242469805
"99",18,20.9469718759134,0,2.3421538854662,2,3.22986182292547,0,8.92074914486684,1,1.60478322457619,9,12.5057527582061,2,0.873600978264858
"100",15,0,2,6.88973605912873,6,11.0615353856317,2,5.2073505555754,1,3.02676055874794,4,3.57775015833084,1,0
"101",9,9.14243312278335,0,0.456095244722049,2,3.32132529220156,4,4.91795692332834,0,1.09757695433286,6,4.91570607834609,2,0.982494409810698
"102",6,27.1210471335763,2,2.39822803234267,3,9.111397770416,5,19.8522912938362,4,4.32835377476028,6,11.8639485023117,5,6.32416962166889
"103",27,42.4555758525167,4,4.41552093751772,3,4.41224879772125,5,16.8508563027075,0,0.103334865596023,3,12.7240458815657,4,2.55255716025542
"104",80,133.639537624517,8,5.80094662996949,7,17.7783812589822,11,11.5448597306255,12,8.06626343051097,6,9.20401655277158,5,7.4283282244268
"105",172,177.563795533944,9,16.0610868260138,24,24.201030300046,28,39.3598799882361,5,8.37290224558383,17,22.8267330570059,6,18.7711573181292
"106",270,274.500492102222,21,15.3768476101659,35,34.0427137265351,58,46.9179153209958,6,7.51205805435509,34,34.1301777863139,18,26.2411868582849
"107",369,278.457352183176,23,17.2518077621567,48,36.6461703993801,87,73.7905422515012,18,19.91840893504,41,35.7066007521631,31,16.6022128698119
"108",398,349.070165429952,28,20.9331677828344,43,36.9954955698552,94,71.0876648798798,10,14.0118287033797,62,42.1100428840191,24,20.1249079008781
"109",281,279.631640415779,13,19.317895706861,24,27.4776252117922,46,57.7535628558341,11,11.790696686657,35,32.3141262021104,23,20.5667269578733
"110",313,261.23555810998,10,17.4206426910519,28,28.2712374608482,45,65.6818584995306,7,5.29911873840502,30,43.6229634675105,20,19.2028827181857
"111",325,212.945320579255,14,15.7477797411851,26,24.6726115356218,61,55.1338144992214,11,16.000152286995,40,30.0899251946612,22,22.4403795128943
"112",273,218.837166039932,15,13.8898163362759,39,35.0220284296057,60,40.6022346154941,18,14.3837267833914,60,46.6809391967731,26,19.2693713864047
"113",224,243.323551463128,20,17.2231156609289,52,48.757704824584,68,47.5485825176548,27,16.7457062184542,64,68.4400129749979,27,17.0970706157329
"114",207,158.80115830656,8,15.8854663761738,40,33.3402992175831,50,43.8316429428181,16,15.3493517028885,76,64.0804630672191,19,20.6518556675041
"115",173,198.325875584715,5,12.2209459310366,25,31.1649094176566,46,25.6901706492551,4,5.5115420641154,42,42.3921102477044,11,15.026825042948
"116",105,93.3009749402781,5,4.00041380230115,17,15.2872568776511,30,25.0016501692965,8,8.58692923664716,35,22.5610774244856,13,10.5316623812076
"117",77,94.7038187120957,7,11.3388314804938,19,19.9699273536863,22,17.1559688278136,7,5.65723498079214,23,33.621501712284,7,7.70108564073893
"118",87,11.6490939247415,4,9.08725805012398,10,9.29378526590453,19,26.1296238555744,4,5.94621540440543,21,30.1253081934245,9,7.1664524281161
"119",54,32.8760521045283,8,5.81186647417618,17,20.0871637925177,17,17.1727599210046,3,2.47990882084343,23,15.360896704522,10,5.56523228081797
"120",33,27.6566980743682,4,1.2863417499879,10,8.7646298330387,6,5.05714800487315,0,2.97084406652927,10,12.6412367783338,2,11.1581076296861
"121",14,47.8678628271299,1,2.21779387197462,3,3.9518649818175,12,15.013561783244,2,3.42816122026551,5,0,7,2.12142570647023
"122",16,6.01414351255156,1,0,3,1.09853890875923,3,13.2027681917275,2,6.93694146041384,8,0,3,5.03172558079754
"123",21,6.52240987871986,0,3.02436502569642,2,2.3918129774672,5,1.00747876760803,3,0,5,2.82305576274932,0,9.42089937698385
"124",21,18.9357221456903,0,5.33416617251934,6,17.7597718914869,2,0,3,2.41476002135284,4,11.7367667366282,1,3.92925226240346
"125",10,104.254935940742,4,6.42871487659057,1,12.3330525650233,4,0,2,3.60574878922961,4,18.5775622871044,7,8.50791450317155
"126",11,53.9668532670391,1,2.04428867665061,2,0,3,0,2,3.29121435971096,4,0,2,1.65655118260033
"127",22,103.674224987609,4,6.07664956157667,8,6.93960412641178,8,12.1565408910614,1,3.73143481364878,6,2.95690089641126,1,4.99845985798901
"128",78,116.780688859293,6,14.0147378841614,5,12.3003944725429,24,26.6998386130997,2,4.26682701000206,7,9.0311997019263,4,3.81888642798539
"129",155,105.264025368622,10,18.2070700653319,17,13.6339641072097,19,21.5283256068152,2,8.73837908087011,14,14.3130757594012,4,3.99170936372393
"130",265,243.455434012059,24,16.0200757022594,37,29.5230392115841,48,43.3455628098964,19,13.3031572870324,20,7.72252776134751,13,7.02174000923699
"131",240,279.428155634271,28,23.0849391534586,36,32.2514373448775,68,46.7305300476316,12,10.4804977272749,32,48.521142782621,19,22.7161251483396
"132",216,272.027164261373,21,21.4722280949,28,26.6313468848401,53,58.9356169071396,12,8.28249282772757,41,40.5479068107216,15,28.5399007566426
"133",230,197.657660245915,9,15.9681125754228,18,30.5727582635809,40,51.0989095355409,5,7.2305432026404,35,48.2197510065306,15,24.4838524582401
"134",231,231.086465678528,15,11.0075371384369,22,23.9872587195796,41,37.8875492580432,11,14.728718461459,21,50.514603128624,26,20.2836610062138
"135",239,244.13515868367,17,13.2580983058987,22,29.8945979866413,41,46.4776501442851,14,11.961457718189,43,30.7518577879981,20,22.6640247284076
"136",213,207.019987054456,13,11.5284677664373,30,27.106222430172,63,64.3512185517609,11,12.4712899529187,75,56.396310076065,31,23.2140008472061
"137",213,178.612771115669,13,16.936783284643,39,35.5658365541783,73,63.7064615604077,18,15.2152905946019,78,46.1303529336179,36,21.7049619060542
"138",159,194.707549236821,6,9.92605405714043,23,18.0746686823448,52,58.7811778229296,13,10.0523622777801,76,57.0862017586553,31,20.7943628277935
"139",125,165.201549571019,6,9.54733918765416,17,22.5376270203804,39,47.4886043347628,9,6.7644653774396,58,48.0399385732898,21,13.491881230796
"140",98,51.1292694819814,5,10.5147974236823,19,15.1755382000608,24,32.585649124367,15,10.0277286032216,66,37.7910055189557,9,14.0949797957027
"141",90,98.6452563381496,4,6.8447867404561,17,14.957881432693,13,17.531070469828,10,8.00572845164714,36,39.4292353180955,21,15.448146708923
"142",72,72.0242394846625,4,5.82460728346862,15,11.3648776907952,15,21.9494898651285,7,3.59506262292502,29,27.2438222430307,9,9.54270526680146
"143",65,113.551624817328,2,3.63664504592295,19,11.8281003812109,21,19.0774408824391,10,10.6264521980094,25,41.7090192305648,6,6.32752816886777
"144",30,38.0785619996004,2,0,5,11.4782994283182,7,13.2532460716371,4,4.58692166477091,8,20.7350841604437,8,9.71568268622877
"145",23,32.0372055535758,1,1.55528972675782,5,12.0949297250628,3,5.29939841022327,3,0.828033888042411,9,2.65702352911798,3,1.52305883570309
"146",13,54.0819113116603,0,2.49680196565851,1,4.21539096021338,3,2.28613435045467,1,0.6763037765875,5,11.8543414467328,0,4.90416266915234
"147",13,59.5875775246209,0,4.11845064990447,1,0,7,0,0,0,6,3.06336224257195,1,6.04704117606623
"148",13,49.7152295550783,0,2.20895988815134,3,2.43233041668022,2,2.64312385598222,6,6.15656154166765,4,0,2,6.14609396233353
"149",12,57.8213070392408,0,0,0,9.22341410172034,1,4.69038802478941,0,2.39586554775029,3,5.03828032342568,4,5.69764085776609
"150",7,63.4475915746823,1,1.23414872001666,3,0.580354918494155,6,26.0255348624371,2,3.53487292596043,3,11.4621645816563,2,4.45078059345847
"151",34,58.180646235583,1,0.379098803883045,6,6.50972582879466,5,25.4725953798819,7,3.66271702498148,5,0.447019661469557,4,2.44490180902133
"152",128,120.570838814961,15,13.0725914712198,10,19.1899587861525,31,30.8623234565423,12,7.64825690507988,15,13.5843373695698,11,2.83445398790983
"153",168,133.510070322644,18,19.0142518331577,13,17.4928603317032,37,36.316403852951,4,5.81336132485004,32,32.3093587513624,17,13.0723933426152
"154",202,230.337756368247,24,19.2744922389856,27,20.1378713041066,58,58.64570097871,4,4.40632890974537,24,20.9284573194837,17,15.286408288297
"155",221,211.004667961545,14,11.8284696491151,28,27.1112121296039,56,52.2931910485314,20,16.5855467721585,47,45.9135202513097,20,18.0261663777519
"156",161,182.569798066686,14,11.9671359696777,22,15.4743251142657,47,49.2363261487302,9,13.0069296083921,46,36.253821221768,21,17.2619979351005
"157",125,170.698288867822,12,11.4268692177581,28,31.686612350401,56,64.77097631954,10,10.5529272657455,39,37.7814468910612,15,18.6581871660764
"158",179,198.125044855399,13,11.2016233242432,29,24.8023301636922,63,56.789007802382,5,8.77277696555299,41,34.9994777413579,23,23.5103145411168
"159",181,124.339347272443,15,16.8418903482641,28,27.8721785417633,58,50.6487698690282,17,17.065183371599,56,34.1827726199336,27,23.6630603279899
"160",196,149.085897314897,15,14.150482948076,24,27.2117030791796,45,41.9972178238426,12,10.249634032846,40,45.0736552852088,26,25.627662769574
"161",164,138.109413816851,12,12.299926597202,37,40.7918277054674,59,57.8845961106717,13,14.2989232027151,35,40.3434846424538,25,19.6219214427787
"162",164,92.1055408477121,9,10.7538720453336,38,33.252665478427,59,47.3290251935268,11,8.37722591501644,47,45.6326296221727,27,22.186024713443
"163",112,72.6961237502659,4,4.63166747473343,13,20.714009926326,30,31.576887059363,11,8.18125805100567,35,35.7780383848772,21,23.2166396702397
"164",87,109.84339797343,2,3.84575205581165,20,12.3553848263325,22,19.8904372674383,5,7.84786468420233,18,19.7837432569957,15,18.5574653521598
"165",52,76.3992453880732,2,0,9,8.47552281495354,12,20.8769676516178,6,7.40534096734247,20,14.3490975735434,7,6.16550197821151
"166",60,0,0,0,15,13.8011395478865,16,18.5250416610464,6,2.20787007282281,18,21.6488294711115,8,11.70661957945
"167",38,55.4053967480951,3,0,7,4.8018158195114,17,13.376509743727,3,6.00618890279095,20,12.3595540284327,5,7.04124551584584
"168",26,40.4713977597168,4,3.7411191743508,5,8.37965332579567,14,6.33849759759555,1,1.63056605903917,7,15.0588245315871,6,14.0719289442938
"169",26,24.8686589415753,4,6.02635698298177,2,2.31712101913967,11,6.72965080315781,2,2.2165238977966,14,14.719851909709,7,4.36989844862718
"170",19,36.3322257674916,4,8.00739375481802,1,0,4,0,2,5.65706510425724,3,0,3,9.22472939692176
"171",17,18.1316748444629,0,4.07349833779536,2,3.17224464054047,4,3.58249566424749,2,3.29081238915728,4,7.90445738128209,2,11.3663355382216
"172",18,24.1638213534986,1,2.23884743487043,1,0.56348626405584,1,8.78775737861604,1,5.25197535707063,4,9.65814764496488,3,8.92595175873806
"173",17,47.7849242110354,0,3.11885179690693,2,5.38489526822328,1,13.2479164562561,2,0,3,8.91295510324157,4,0.27892451749299
"174",14,68.3343063958177,1,7.73592244849687,2,12.0580152679567,6,13.7137370578975,2,0.844294943628474,3,11.9848650864892,1,6.15233006026391
"175",23,60.6783500232436,7,3.49023806836305,8,3.59653738684725,1,10.8962303297033,1,2.47156451375992,3,3.44598836272291,2,2.00855841898745
"176",83,58.1951622908412,16,15.1766728009397,8,9.1908603881528,15,10.6751736552689,7,1.72780170092369,12,12.1172752457897,3,7.45989081222171
"177",150,155.653304168084,14,21.8097830539509,17,12.1396306457492,27,41.6321616342601,5,7.00653071743765,17,10.5310906397162,13,5.43057976131062
"178",237,196.217142089829,20,18.8037863928633,27,20.1820710694713,48,58.8002736182507,9,12.4065940142064,25,22.2359812161765,18,8.1610418221677
"179",213,224.088326870993,22,18.255291923762,19,22.8378024659523,74,58.8470058283021,6,5.5598084910785,46,45.450903832669,27,22.3696439432484
"180",194,217.47901390247,8,9.60588371533794,25,26.0167115885227,47,52.3771936855412,8,9.2383713105003,42,29.3562203288652,20,21.9964204192002
"181",161,154.862020553052,8,6.99382927002847,34,35.2717364628911,35,42.1035340668231,10,9.3904402079948,31,31.7738081115357,20,13.8611858207688
"182",170,117.664930322415,22,18.8361943249865,27,31.4875873945963,58,46.600368228415,11,8.95574319962842,37,50.2399091839855,15,19.3794195422934
"183",149,129.192001853821,18,19.5409769800861,33,33.6548437906128,54,58.2160117122579,9,8.5983657654819,55,59.1310846655958,14,19.2535359866776
"184",179,125.537491926124,19,11.7538163345772,29,25.9223099224631,38,48.9697492618875,10,8.0924852989245,40,40.2200648723598,30,22.443110879779
"185",152,152.484827969343,14,6.19562330761557,26,19.5661289573294,56,39.5821407197134,12,10.5799595888407,63,57.282349725139,20,16.2188113919485
"186",137,149.243478590002,7,4.3996230980878,24,17.4705073626762,40,37.1788747310906,10,8.44543492096708,53,68.52059639383,24,18.7595005337634
"187",132,131.124223886222,4,3.38999677491664,10,11.7275267243682,34,31.9109203234119,10,10.7234663684563,49,45.0399366993647,17,18.0263730492607
"188",89,46.6485103008401,11,8.26527813637618,15,19.5540941906942,12,30.0533753288667,4,3.64248413590926,39,39.6225092196283,10,12.9689256133417
"189",77,54.516221096534,5,3.82183003358792,9,15.7121040751924,17,15.5994452625646,11,9.52067241187908,27,21.1962165947939,15,15.9245293340322
"190",62,72.6677134292767,5,5.2133092095676,12,11.3144623363705,23,14.4515939593863,6,5.35434108594261,22,23.7308990090187,8,9.54467623233065
"191",37,112.976313794335,2,3.05657016508596,7,11.8729467456218,15,17.4864261229533,5,5.47912693538298,21,22.7106794765663,5,5.56225056911551
"192",26,2.77511857108322,4,6.28833835108768,6,5.18011348707254,6,15.1716296869174,5,3.05246249660422,7,8.39880148787712,2,9.26061598298735
"193",20,37.9661364939126,0,0,4,3.85647308667726,4,11.8222897172054,1,1.21353825699179,10,3.75796067363545,3,6.60670865042519
"194",19,20.7232950320347,1,0,3,3.4918696900354,6,9.77838175900029,3,1.85564919038432,6,19.4583496407349,2,7.26358469831638
"195",11,49.3140904603942,3,1.09455041313134,2,4.99241839809807,4,7.93191126789552,0,1.7238148756951,13,9.95468806133132,3,4.33860366083839
