"N1","N2","N3","N4","N5","N6","N7","N8","N9","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20","N21","N22","N23","N24","N25","N26","N27","N28","N29","N30","N31","N32","N33","N34","N35","N36","N37","N38","N39","N40","N41","N42","N43","N44","N45","N46","N47","N48","N49","N50","N51","N52","N53","N54","N55","N56"
0.898930784242298,1.83638972032045,-2.58431579110622,2.86677324098071,3.43411485553843,1.88934507465824,1.69564315168158,-101.659343815215,4.98000976413359,-8.61688677697398,-3.37782734344631,-4.87709373116268,-3.73164366535599,-2.58519095202064,18.004478628251,2.24411218155708,1.70026370504994,25.3801997128996,1.80459420413465,2.41997232597938,-2.6429099796867,-2.433263874,16.8083076002465,0.706759982016601,-2.64857282914524,3.3650579793656,2.35660240287133,-4.03931533118244,-4.50459047841509,-3.70411647226928,2.38525613800659,-0.364933779235366,-2.20740786501581,-3.28297077877235,-2.43420761451062,-3.16321321092639,-3.62681875926896,-0.849541950402253,1.28160087084966,-0.288631585041774,2.19873743694496,-1.76292318742015,1.16600734887821,-2.02218996785174,0.692556066750092,1.46490095065832,-0.681394001586498,-0.361373297898617,1.7747707788075,1.98890378152807,0.727095710601541,-2.51770025071121,-0.804136492000902,-0.425196615401532,3.01248445210063,-0.398190187761981
0.73814299620684,1.67522961992348,2.02879454350952,2.70572583190283,3.28721978916893,1.84192541193602,-1.46588979067841,37.7993409471487,4.160859844311,-8.20073623273661,2.89774873286769,4.81294007439891,3.54216695351878,2.37185894759479,13.8596042160911,-2.18425314932868,-1.52752582954329,15.5023795412533,1.71365934308518,-2.25470405941945,-1.41343653048779,-2.15143455612446,14.8365917444543,0.597065689834169,-2.64095507732411,2.75396305137904,-1.62177989350061,3.68544643068214,4.23206005484735,-3.61267867808462,2.3049160379446,0.323699343030717,1.88248739115968,-3.26830329798287,77.3694544053031,2.69214339119948,-3.40019768533544,-0.803840108210916,1.23480753480497,-0.278003214927118,-1.94348243716796,1.38046465809862,-1.00412345730444,-1.88783218955729,-0.607787960213302,1.43462603683681,-3.94623135466242,-0.361153461104809,-1.63874321299939,1.77062900905242,0.541057602132767,2.50959217172561,0.749155622322873,-0.406305399401816,-1.00433998032276,-0.397240259692798
-0.69147869168486,-1.60288817057203,1.94346317125813,2.66392777097546,-3.28219320634248,1.50089677366305,1.42687134756306,25.6302065359297,3.64585252536752,-5.6900998890369,-2.82375946188579,4.72329702834049,3.43530064626104,-2.1071045135369,13.5062561493411,2.16303159928236,1.46110266131803,14.6967004897271,1.55773245048103,2.16818432845863,1.21390832045664,-2.11189506098625,13.4947506062225,-0.585171546021957,-2.63553378193992,1.34622293912708,-1.37500108987344,-2.89382856375416,-4.2033319430106,-2.79488557460649,-2.21423135205831,0.323081108759199,1.60469927403928,-2.68656617610381,26.3927469846425,-2.53014640702616,-2.98878582435268,0.782605698341594,1.20596179893955,0.253318080800439,1.91229917815034,1.30608926293443,-0.968673639483945,1.75364448857639,-0.560486592049626,1.30794521659393,-3.61887266735097,0.358602182075195,1.0667960108038,-35.9619779666107,-0.49605302485939,2.07561899755317,0.639905374545905,0.392854991418589,6.12918382041346,0.33483786778053
-0.560340706998083,1.58260053507664,-1.91062370881045,-2.5240540314952,2.88910472072238,-1.43401723143066,-1.42552643165521,22.7824178880823,2.59808856468324,4.04813175597412,2.6643125778862,-4.63836740895054,-3.29967209874116,-2.00504191939826,3.65042232678537,-2.04881643133895,-1.46104513963882,13.6747390532599,1.50901839811277,1.67551244182474,68.672976965607,-1.9048958005909,-3.89479701149274,0.549951722546683,2.1330029087866,-37.4873577141367,1.37409569567604,-2.81997012413827,4.18714721479678,2.6944304072551,2.1752782636158,-0.312927244946103,-1.39949879323313,-2.55070998940888,24.2367040934573,-2.33865370129358,-2.04502541219625,0.740319034354871,1.14643612263206,0.211060674346171,1.69709785844628,1.20110018511342,-0.950887112120035,1.68929248285545,-0.552606197701787,1.23457662441374,-2.9104691658012,0.347201528120419,-0.958256569867418,-8.83430773597249,0.441787000306915,-1.63990960167282,0.606038091466555,0.392218339027335,-3.21215941631384,0.277461459559454
0.502165244479039,1.55367084493558,1.83679780241583,-1.58993749263093,-2.87295084782591,1.31467709470232,-1.00712030097182,22.0407468667841,2.54352975202185,3.08392617788129,2.63530530023508,-4.00895874087662,3.26358023130542,-1.82934410916812,-67.2174917742316,-2.03943719409564,-1.37705337474627,2.52734399929533,1.502815102142,1.66669579982061,40.8109841301127,-1.732902325808,-3.27562537483883,-0.545049168363789,-1.91819374607824,20.9859843119705,-1.28199762436404,-2.17874830725619,-3.86371196613696,-2.6916293539723,-2.11984828929524,0.281535244488948,1.2999181993988,-2.36656340576176,17.8190643061473,-1.89402264441845,2.03515472356661,-0.714566751844521,1.06902585177409,0.200086781501999,1.58693409745719,-1.03721366099383,-0.872136276895695,-1.65241486244008,0.494419830294141,-1.23379078596203,-2.86613555573201,0.289249802299702,0.917371080537049,5.77428636995296,-0.42909020712248,1.466714807376,-0.551090293041033,-0.368332084160312,3.01248445210063,0.268888497573934
0.420418857784462,1.5134821360864,1.58795913795816,1.57172476777015,2.56785821162546,-1.30757397631527,-0.990338759788323,12.0667337337259,-1.09194178180445,3.07368260926697,-2.22626318774744,-3.62564952385406,3.24433569870637,1.77027183630776,-59.6222606356695,-2.03862621013117,1.28521738216704,25.3801997128996,1.47945633826531,1.42889736517727,17.6373477302855,1.61862028719873,-1.91532214092652,-0.530888987462538,1.91333180182496,18.5145602332109,1.01909623930181,2.17332377340565,3.51262916603459,-2.38862846081923,1.95682508628814,0.261035565674679,1.29414409617261,-2.069599802935,-12.3456437327149,-1.88502835607408,-1.63705072400545,0.696858514282389,-0.93057101421541,0.180935790637242,1.33569585145769,-1.01919900217749,-0.761134349856254,1.38762590371404,-0.457432776995102,-1.09636404758615,-2.8598180025164,0.28118881786043,-0.915204164635666,4.88395304651777,0.397896075207088,-1.46223728046129,-0.533935246239353,0.341096861264708,-1.00433998032276,0.267499738348327
0.415101666299576,1.48346408093586,-1.21339606926488,1.4911477596999,-2.32351786657055,-1.26738265131156,-0.985248152469083,10.7355807318624,5.59184839292651,-2.5920956537321,-2.12912185002156,-3.13368061299022,3.18616603696055,-1.61167614216189,21.1173105729719,1.95754729491326,1.19299190092915,15.5023795412533,1.23086969762584,1.33609475399838,16.657272447931,1.57527920666605,48.1163842613198,-0.522355353394549,-1.79745591971281,17.4470558378073,-0.801624385183966,-2.12439717586176,-3.42604889454091,2.29822555588085,-1.85062479987269,0.252137791363489,1.27881604898871,-1.78760279295517,11.1890637901159,1.83565235808016,1.53127352756427,-0.677481292662153,0.818222444573713,0.176838022642775,-1.08351228240076,-0.802459452186331,-0.665380069509488,1.37871509364171,0.409750824343054,-1.0589704576216,-2.7059805607286,-0.252601249281574,-0.896956417521278,1.98890378152807,-0.394675862398734,1.12165875943568,0.520961380715692,-0.335680615195297,6.12918382041346,0.257444225293613
-0.392572595288024,1.3756272386941,-1.12214269319695,-1.47376270354927,1.5131684626987,-1.16491540626394,0.962944104436368,4.58282026252678,5.41953688505022,2.15954724800405,-2.00272312507582,-3.03781905720519,3.09403328319033,-1.569546792672,18.004478628251,1.78458446151487,-1.10831166375901,14.6967004897271,1.19982377246706,1.05981427314369,-9.73980347061109,-1.56830755930572,17.0599040766171,0.517033792229537,-1.73369490131145,15.9678306349983,0.76993536852865,2.12365275926681,-2.93458471588816,2.1226244673439,1.85009989431978,0.227562895781432,-1.19919345553059,1.68385982847997,8.06639133471557,-1.82955231941091,1.51626621141929,0.624248064505778,0.803816445034876,-0.172504418900093,-1.05608493177341,0.741252444504788,-0.660766337719262,-1.32699497168741,0.343971071104108,-0.810236211001697,-2.52181721748597,-0.248885357425113,-0.869630685026168,1.77062900905242,-0.288060187537829,-1.06564534335034,0.483255978824437,-0.329782856932335,-3.21215941631384,0.255878120283805
0.360130146519732,-1.35855676069523,1.06622434895833,-1.39741369467367,-1.36344648092153,-1.01664921537921,0.876316656931527,1.56953728017944,4.98000976413359,-1.82756068021918,-1.99051844466156,2.73660740703952,2.71018235181126,-1.55631809150711,13.8596042160911,-1.59136917780167,-0.954069384529184,13.6747390532599,1.17044487314268,-0.996454010925123,5.15310262170736,-1.41631272215622,16.8083076002465,-0.428253246291902,-1.64377267871546,12.2549251159069,0.683315125650328,1.98175691686577,-2.83958234949352,1.78961523068769,-1.68413786430467,0.206824659250112,-1.02827623199406,1.53022310134313,-3.7132738365134,-1.8046358825339,1.11843231968733,0.61817071706018,0.670662781552908,-0.157273845611283,-0.976373463041568,-0.724225380473228,0.639438393519077,1.16459028676253,-0.32406128119942,-0.787758296678202,-2.2150393864141,-0.236286509679067,0.749632537473662,-35.9619779666107,0.280426874996077,1.03720490414039,-0.468798665451665,0.310848014781738,3.01248445210063,0.242412222774306
0.335810577290387,1.26160253160603,-1.04738937211519,1.33151418094598,-1.06392001068398,0.808080016552888,-0.773335484623308,1.05971721496233,4.160859844311,1.44464567583179,1.71040274726733,2.65747075811728,-2.23919672913548,-1.16867221414985,13.5062561493411,1.51338974470147,0.8602533467168,2.52734399929533,-0.936349187224143,-0.818043890333475,4.95492822687119,1.18810335992475,14.8365917444543,0.40888096550021,-1.1177798202639,9.32220498677942,0.680628548330273,-1.96974207490804,-2.75169354852352,-1.60740268366238,1.37003476177031,0.173218744583199,0.966032520145335,-1.06145485479441,-3.63232692420413,1.79803419185435,1.08415239833153,0.520186486316065,-0.624642927986959,0.0951910883252304,0.91273111575447,-0.676471928401941,-0.628157053638102,-0.94477900157774,0.299961073455102,0.729996015518497,-2.20239640199938,0.222636536170605,0.625346655881354,-8.83430773597249,0.215308260182726,0.986113706832894,0.351417054793958,-0.31054214352116,-1.00433998032276,0.222627582641027
